Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon
QLearn,pro22_ade_p4,0.2,0.001,0.8,0,0.48623853211009177,0,1.004566210045662,0.5
QLearn,pro22_ade_p4,0.3,0.5,0.1,0,0.75,0,1.005181347150259,0.05
QLearn,pro22_ade_p4,0.4,0.0001,0.05,0,0.7073170731707317,0,1.006060606060606,0.05
QLearn,pro22_ade_p4,0.5,0.0001,0.2,0,0.7205882352941176,0,1.0072992700729928,0.05
QLearn,pro22_ade_p4,0.6,0.0001,0.2,0,0.7636363636363637,0,1.009009009009009,0.05
QLearn,pro22_ade_p4,0.7,0.5,0.05,0,0.7560975609756098,0,1.0120481927710843,0.05
QLearn,pro22_ade_p4,0.8,0.01,0.05,0,0.7142857142857143,0,1.0175438596491229,0.01
QLearn,pro22_ade_p4,0.9,0.001,0.2,0,0.8571428571428571,0,1.03448275862069,0.05
QLearn,pro25_acf_p4,0.05,0.001,0.99,0,0.3049645390070922,0,1.0035335689045937,1
QLearn,pro25_acf_p4,0.1,0.5,0.2,0,0.5970149253731343,0,1.0037174721189592,0.1
QLearn,pro25_acf_p4,0.2,0.0001,0.05,0,0.5798319327731093,0,1.00418410041841,0.1
QLearn,pro25_acf_p4,0.3,1.0,0.2,0,0.625,0,1.0047846889952154,0.1
QLearn,pro25_acf_p4,0.4,0.1,0.1,0,0.6179775280898876,0,1.005586592178771,0.1
QLearn,pro25_acf_p4,0.5,0.0001,0.5,0,0.6216216216216216,0,1.0067114093959733,0.1
QLearn,pro25_acf_p4,0.6,0.0001,0.8,0,0.6333333333333333,0,1.0082644628099175,0.1
QLearn,pro25_acf_p4,0.7,0.5,0.2,0,0.8444444444444444,0,1.0109890109890114,0.1
QLearn,pro25_acf_p4,0.8,0.5,0.1,0,0.8666666666666667,0,1.0163934426229504,0.05
QLearn,pro25_acf_p4,0.9,0.5,0.2,0,0.8666666666666667,0,1.0322580645161292,0.05
QLearn,pro8_acf_p4,0.05,0.1,0.2,0,0.5555555555555556,0,1.0055248618784531,0.05
QLearn,pro8_acf_p4,0.1,0.001,0.2,0,0.47058823529411764,0,1.0058479532163742,0.5
QLearn,pro8_acf_p4,0.2,0.0001,0.05,0,0.5921052631578947,0,1.0065359477124183,0.05
QLearn,pro8_acf_p4,0.3,0.0001,0.05,0,0.6060606060606061,0,1.0075187969924813,0.1
QLearn,pro8_acf_p4,0.4,1.0,0.05,0,0.5614035087719298,0,1.0086956521739132,0.1
QLearn,pro8_acf_p4,0.5,0.0001,0.1,0,0.6595744680851063,0,1.0105263157894737,0.1
QLearn,pro8_acf_p4,0.6,0.0001,0.2,0,0.6842105263157895,0,1.0129870129870129,0.1
QLearn,pro8_acf_p4,0.7,0.0001,0.1,0,0.6206896551724138,0,1.0169491525423726,0.1
QLearn,pro8_acf_p4,0.8,0.5,0.2,0,0.5789473684210527,0,1.0256410256410255,0.05
QLearn,pro8_acf_p4,0.9,0.5,0.1,0,0.5,0,1.0476190476190477,0.05
QLearn,pro5_adf_p4,0.05,0.0001,0.5,0,0.415929203539823,0,1.0044052863436121,0.7
QLearn,pro5_adf_p4,0.1,0.0001,0.8,0,0.6542056074766355,0,1.0046511627906978,0.1
QLearn,pro5_adf_p4,0.2,0.0001,0.05,0,0.5368421052631579,0,1.005235602094241,0.05
QLearn,pro5_adf_p4,0.3,0.5,0.1,0,0.6867469879518072,0,1.0059880239520957,0.05
QLearn,pro5_adf_p4,0.4,0.001,0.5,0,0.5633802816901409,0,1.0069930069930073,0.1
QLearn,pro5_adf_p4,0.5,0.0001,0.2,0,0.7627118644067796,0,1.0084033613445382,0.1
QLearn,pro5_adf_p4,0.6,0.0001,0.1,0,0.7083333333333334,0,1.0103092783505156,0.1
QLearn,pro5_adf_p4,0.7,0.0001,0.5,0,0.75,0,1.0136986301369861,0.1
QLearn,pro5_adf_p4,0.8,0.0001,0.05,0,0.6666666666666666,0,1.020408163265306,0.1
QLearn,pro5_adf_p4,0.9,0.1,0.05,0,0.8333333333333334,0,1.0399999999999998,0.05
QLearn,pro20_ade_p4,0.05,0.0001,0.1,0,0.6068376068376068,0,1.0021321961620469,0.05
QLearn,pro20_ade_p4,0.1,0.0001,0.05,0,0.5855855855855856,0,1.002247191011236,0.1
QLearn,pro20_ade_p4,0.2,0.5,0.2,0,0.649746192893401,0,1.00253164556962,0.05
QLearn,pro20_ade_p4,0.3,0.5,0.05,0,0.6416184971098265,0,1.0028818443804033,0.05
QLearn,pro20_ade_p4,0.4,0.0001,0.8,0,0.6081081081081081,0,1.0033670033670035,0.1
QLearn,pro20_ade_p4,0.5,0.5,0.05,0,0.6422764227642277,0,1.0040485829959511,0.05
QLearn,pro20_ade_p4,0.6,0.5,0.05,0,0.6868686868686869,0,1.0050251256281404,0.05
QLearn,pro20_ade_p4,0.7,0.5,0.05,0,0.6081081081081081,0,1.0067114093959733,0.05
QLearn,pro20_ade_p4,0.8,0.5,0.05,0,0.72,0,1.0099009900990097,0.1
QLearn,pro20_ade_p4,0.9,0.5,0.1,0,0.88,0,1.019607843137255,0.1
QLearn,pro29_ace_p4,0.05,0.001,0.2,0,0.4025974025974026,0,1.0032362459546926,0.7
QLearn,pro29_ace_p4,0.1,1.0,0.9,0,0.6438356164383562,0,1.0034129692832765,0.05
QLearn,pro29_ace_p4,0.2,0.0001,0.05,0,0.6,0,1.003831417624521,0.05
QLearn,pro29_ace_p4,0.3,0.0001,0.05,0,0.5964912280701754,0,1.0043668122270744,0.1
QLearn,pro29_ace_p4,0.4,0.0001,0.5,0,0.5816326530612245,0,1.0050761421319798,0.05
QLearn,pro29_ace_p4,0.5,0.001,0.1,0,0.654320987654321,0,1.0061349693251531,0.05
QLearn,pro29_ace_p4,0.6,0.0001,0.05,0,0.6461538461538462,0,1.0076335877862597,0.1
QLearn,pro29_ace_p4,0.7,0.001,0.05,0,0.673469387755102,0,1.0101010101010102,0.05
QLearn,pro29_ace_p4,0.8,0.5,0.05,0,0.6666666666666666,0,1.0149253731343284,0.05
QLearn,pro29_ace_p4,0.9,0.1,0.1,0,0.5882352941176471,0,1.0285714285714285,0.05
QLearn,pro31_adf_p4,0.05,0.0001,0.5,0,0.4726027397260274,0,1.0034129692832765,0.1
QLearn,pro31_adf_p4,0.1,1.0,0.9,0,0.4057971014492754,0,1.0036101083032491,0.1
QLearn,pro31_adf_p4,0.2,0.5,0.1,0,0.43902439024390244,0,1.0040485829959511,0.1
QLearn,pro31_adf_p4,0.3,0.001,0.2,0,0.39814814814814814,0,1.0046082949308757,0.1
QLearn,pro31_adf_p4,0.4,0.0001,0.2,0,0.45652173913043476,0,1.0054054054054054,0.1
QLearn,pro31_adf_p4,0.5,0.001,0.1,0,0.4675324675324675,0,1.0064516129032257,0.1
QLearn,pro31_adf_p4,0.6,0.0001,0.8,0,0.3709677419354839,0,1.0079999999999996,0.1
QLearn,pro31_adf_p4,0.7,0.5,0.05,0,0.4782608695652174,0,1.010752688172043,0.05
QLearn,pro31_adf_p4,0.8,0.0001,0.2,0,0.41935483870967744,0,1.015873015873016,0.1
QLearn,pro31_adf_p4,0.9,0.5,0.1,0,0.4375,0,1.0303030303030303,0.1
QLearn,pro3_ace_p4,0.05,0.0001,0.99,0,0.3888888888888889,0,1.0034602076124568,0.7
QLearn,pro3_ace_p4,0.1,0.001,0.8,0,0.6102941176470589,0,1.0036630036630036,0.05
QLearn,pro3_ace_p4,0.2,0.5,0.1,0,0.6446280991735537,0,1.0041152263374484,0.05
QLearn,pro3_ace_p4,0.3,0.001,0.5,0,0.5849056603773585,0,1.0046948356807512,0.1
QLearn,pro3_ace_p4,0.4,0.5,0.1,0,0.6153846153846154,0,1.005464480874317,0.05
QLearn,pro3_ace_p4,0.5,0.5,0.2,0,0.6447368421052632,0,1.0065359477124183,0.05
QLearn,pro3_ace_p4,0.6,0.0001,0.05,0,0.6557377049180327,0,1.0081300813008134,0.1
QLearn,pro3_ace_p4,0.7,0.01,0.05,0,0.7391304347826086,0,1.0107526881720432,0.1
QLearn,pro3_ace_p4,0.8,0.5,0.2,0,0.8709677419354839,0,1.0158730158730158,0.1
QLearn,pro3_ace_p4,0.9,0.5,0.1,0,1.0,0,1.03030303030303,0.05
QLearn,pro17_ace_p4,0.05,0.0001,0.2,0,0.5615384615384615,0,1.0019193857965452,0.1
QLearn,pro17_ace_p4,0.1,0.0001,0.2,0,0.5203252032520326,0,1.0020283975659225,0.1
QLearn,pro17_ace_p4,0.2,0.0001,0.5,0,0.547945205479452,0,1.002277904328018,0.1
QLearn,pro17_ace_p4,0.3,0.0001,0.2,0,0.5572916666666666,0,1.0025974025974027,0.1
QLearn,pro17_ace_p4,0.4,0.1,0.1,0,0.6158536585365854,0,1.0030395136778119,0.1
QLearn,pro17_ace_p4,0.5,0.5,0.2,0,0.656934306569343,0,1.0036363636363634,0.1
QLearn,pro17_ace_p4,0.6,0.0001,0.05,0,0.6727272727272727,0,1.0045248868778276,0.1
QLearn,pro17_ace_p4,0.7,0.5,0.1,0,0.6219512195121951,0,1.0060606060606059,0.05
QLearn,pro17_ace_p4,0.8,0.0001,0.2,0,0.5818181818181818,0,1.0090090090090098,0.1
QLearn,pro17_ace_p4,0.9,0.5,0.05,0,0.8214285714285714,0,1.0175438596491229,0.05
QLearn,pro9_acf_p4,0.05,0.01,0.2,0,0.512,0,1.00398406374502,0.01
QLearn,pro9_acf_p4,0.1,0.5,0.1,0,0.576271186440678,0,1.0042194092827004,0.05
QLearn,pro9_acf_p4,0.2,0.5,0.2,0,0.5619047619047619,0,1.004739336492891,0.1
QLearn,pro9_acf_p4,0.3,0.5,0.9,0,0.5760869565217391,0,1.0054054054054054,0.1
QLearn,pro9_acf_p4,0.4,1.0,0.1,0,0.5569620253164557,0,1.0062893081761008,0.05
QLearn,pro9_acf_p4,0.5,0.5,0.1,0,0.5757575757575758,0,1.0075187969924813,0.05
QLearn,pro9_acf_p4,0.6,0.5,0.2,0,0.5849056603773585,0,1.0093457943925233,0.05
QLearn,pro9_acf_p4,0.7,0.001,0.05,0,0.525,0,1.0123456790123457,0.1
QLearn,pro9_acf_p4,0.8,0.5,0.05,0,0.6296296296296297,0,1.0181818181818179,0.1
QLearn,pro9_acf_p4,0.9,0.5,0.2,0,0.7857142857142857,0,1.0344827586206897,0.05
QLearn,stu10_acf_p4,0.05,0.0001,0.2,0,0.7164179104477612,0,1.00371747211896,0.01
QLearn,stu10_acf_p4,0.1,0.0001,0.2,0,0.6929133858267716,0,1.0039215686274507,0.1
QLearn,stu10_acf_p4,0.2,0.0001,0.1,0,0.6902654867256637,0,1.0044052863436124,0.1
QLearn,stu10_acf_p4,0.3,0.001,0.1,0,0.6363636363636364,0,1.0050251256281406,0.05
QLearn,stu10_acf_p4,0.4,0.0001,0.05,0,0.7294117647058823,0,1.0058479532163749,0.05
QLearn,stu10_acf_p4,0.5,0.5,0.1,0,0.7746478873239436,0,1.0069930069930069,0.1
QLearn,stu10_acf_p4,0.6,0.0001,0.1,0,0.5964912280701754,0,1.0086956521739128,0.05
QLearn,stu10_acf_p4,0.7,0.5,0.05,0,0.7906976744186046,0,1.0114942528735629,0.1
QLearn,stu10_acf_p4,0.8,0.001,0.8,0,0.7931034482758621,0,1.0169491525423726,0.1
QLearn,stu10_acf_p4,0.9,0.0001,0.1,0,0.7333333333333333,0,1.0322580645161292,0.05
QLearn,pro21_ade_p4,0.05,0.001,0.9,0,0.5714285714285714,0,1.0016977928692699,0.1
QLearn,pro21_ade_p4,0.1,1.0,0.2,0,0.5089605734767025,0,1.0017889087656529,0.1
QLearn,pro21_ade_p4,0.2,0.1,0.1,0,0.5806451612903226,0,1.0020120724346078,0.1
QLearn,pro21_ade_p4,0.3,0.5,0.1,0,0.631336405529954,0,1.0022988505747128,0.1
QLearn,pro21_ade_p4,0.4,0.001,0.5,0,0.6344086021505376,0,1.002680965147453,0.1
QLearn,pro21_ade_p4,0.5,0.0001,0.2,0,0.6709677419354839,0,1.0032154340836015,0.05
QLearn,pro21_ade_p4,0.6,0.5,0.05,0,0.7338709677419355,0,1.0040160642570284,0.1
QLearn,pro21_ade_p4,0.7,0.5,0.05,0,0.7849462365591398,0,1.005347593582888,0.05
QLearn,pro21_ade_p4,0.8,0.5,0.2,0,0.7741935483870968,0,1.0079999999999998,0.05
QLearn,pro21_ade_p4,0.9,0.0001,0.2,0,0.8387096774193549,0,1.0158730158730158,0.1
QLearn,stu17_ace_p4,0.05,0.0001,0.5,0,0.2753623188405797,0,1.0071942446043167,0.7
QLearn,stu17_ace_p4,0.1,0.0001,0.1,0,0.4307692307692308,0,1.0076335877862597,0.1
QLearn,stu17_ace_p4,0.2,0.0001,0.05,0,0.43103448275862066,0,1.0085470085470087,0.1
QLearn,stu17_ace_p4,0.3,0.0001,0.2,0,0.3137254901960784,0,1.0097087378640777,0.1
QLearn,stu17_ace_p4,0.4,0.0001,0.8,0,0.4772727272727273,0,1.0112359550561796,0.1
QLearn,stu17_ace_p4,0.5,0.001,0.2,0,0.3611111111111111,0,1.0136986301369864,0.1
QLearn,stu17_ace_p4,0.6,0.5,0.05,0,0.4827586206896552,0,1.016949152542373,0.1
QLearn,stu17_ace_p4,0.7,0.0001,0.9,0,0.36363636363636365,0,1.0222222222222221,0.1
QLearn,stu17_ace_p4,0.8,0.0001,0.05,0,0.6,0,1.032258064516129,0.1
QLearn,stu17_ace_p4,0.9,0.01,0.1,0,0.375,0,1.0588235294117647,0.1
QLearn,stu13_acf_p4,0.05,0.001,0.5,0,0.4375,0,1.0044444444444445,0.7
QLearn,stu13_acf_p4,0.1,0.0001,0.5,0,0.42452830188679247,0,1.004694835680751,0.7
QLearn,stu13_acf_p4,0.2,0.5,0.8,0,0.574468085106383,0,1.005291005291005,0.1
QLearn,stu13_acf_p4,0.3,0.5,0.2,0,0.6585365853658537,0,1.0060606060606059,0.1
QLearn,stu13_acf_p4,0.4,0.0001,0.2,0,0.5633802816901409,0,1.006993006993007,0.1
QLearn,stu13_acf_p4,0.5,0.0001,0.05,0,0.6271186440677966,0,1.0084033613445385,0.1
QLearn,stu13_acf_p4,0.6,0.5,0.05,0,0.6382978723404256,0,1.0105263157894742,0.1
QLearn,stu13_acf_p4,0.7,0.5,0.05,0,0.6666666666666666,0,1.0136986301369864,0.1
QLearn,stu13_acf_p4,0.8,0.1,0.1,0,0.625,0,1.0204081632653061,0.05
QLearn,stu13_acf_p4,0.9,0.001,0.2,0,1.0,0,1.0399999999999998,0.1
QLearn,stu21_ace_p4,0.05,0.0001,0.05,0,0.7128712871287128,0,1.0049261083743846,0.01
QLearn,stu21_ace_p4,0.1,0.5,0.5,0,0.6875,0,1.0051813471502593,0.1
QLearn,stu21_ace_p4,0.2,0.01,0.99,0,0.7058823529411765,0,1.0058479532163742,0.1
QLearn,stu21_ace_p4,0.3,0.1,0.1,0,0.6933333333333334,0,1.0066225165562914,0.05
QLearn,stu21_ace_p4,0.4,0.0001,0.05,0,0.6875,0,1.007751937984496,0.01
QLearn,stu21_ace_p4,0.5,0.0001,0.2,0,0.6226415094339622,0,1.0093457943925235,0.1
QLearn,stu21_ace_p4,0.6,0.001,0.1,0,0.7209302325581395,0,1.0114942528735633,0.1
QLearn,stu21_ace_p4,0.7,0.0001,0.8,0,0.625,0,1.0153846153846156,0.01
QLearn,stu21_ace_p4,0.8,0.0001,0.99,0,0.45454545454545453,0,1.0222222222222224,0.05
QLearn,stu21_ace_p4,0.9,0.0001,0.99,0,0.36363636363636365,0,1.043478260869565,0.01
QLearn,stu25_ace_p4,0.05,0.1,0.9,0,0.40384615384615385,0,1.0047846889952152,0.5
QLearn,stu25_ace_p4,0.1,0.01,0.9,0,0.46464646464646464,0,1.0050251256281404,0.5
QLearn,stu25_ace_p4,0.2,0.5,0.05,0,0.48863636363636365,0,1.0056497175141244,0.1
QLearn,stu25_ace_p4,0.3,0.5,0.05,0,0.4935064935064935,0,1.006451612903226,0.1
QLearn,stu25_ace_p4,0.4,0.5,0.1,0,0.5,0,1.0075187969924813,0.1
QLearn,stu25_ace_p4,0.5,0.5,0.5,0,0.43636363636363634,0,1.0090090090090094,0.1
QLearn,stu25_ace_p4,0.6,0.001,0.05,0,0.45454545454545453,0,1.01123595505618,0.1
QLearn,stu25_ace_p4,0.7,0.001,0.1,0,0.5454545454545454,0,1.0149253731343284,0.1
QLearn,stu25_ace_p4,0.8,0.0001,0.99,0,0.2727272727272727,0,1.0222222222222224,0.1
QLearn,stu25_ace_p4,0.9,0.1,0.1,0,0.6363636363636364,0,1.0434782608695652,0.1
QLearn,stu11_adf_p4,0.05,0.1,0.99,0,0.47513812154696133,0,1.002754820936639,0.5
QLearn,stu11_adf_p4,0.1,0.0001,0.1,0,0.6140350877192983,0,1.0029154518950434,0.1
QLearn,stu11_adf_p4,0.2,0.01,0.1,0,0.6447368421052632,0,1.0032786885245901,0.1
QLearn,stu11_adf_p4,0.3,0.0001,0.8,0,0.6842105263157895,0,1.00374531835206,0.05
QLearn,stu11_adf_p4,0.4,0.1,0.1,0,0.7017543859649122,0,1.0043668122270741,0.05
QLearn,stu11_adf_p4,0.5,0.001,0.05,0,0.7052631578947368,0,1.005235602094241,0.1
QLearn,stu11_adf_p4,0.6,0.5,0.05,0,0.75,0,1.006535947712418,0.05
QLearn,stu11_adf_p4,0.7,0.5,0.1,0,0.7894736842105263,0,1.0086956521739132,0.05
QLearn,stu11_adf_p4,0.8,0.001,0.05,0,0.8421052631578947,0,1.0129870129870129,0.05
QLearn,stu11_adf_p4,0.9,0.0001,0.2,0,0.8947368421052632,0,1.025641025641025,0.05
QLearn,stu24_ace_p4,0.05,0.001,0.1,0,0.4605263157894737,0,1.0032786885245903,0.1
QLearn,stu24_ace_p4,0.1,0.0001,0.2,0,0.3819444444444444,0,1.0034602076124566,0.5
QLearn,stu24_ace_p4,0.2,0.5,0.1,0,0.4765625,0,1.0038910505836576,0.1
QLearn,stu24_ace_p4,0.3,0.5,0.1,0,0.49107142857142855,0,1.0044444444444447,0.1
QLearn,stu24_ace_p4,0.4,0.0001,0.9,0,0.46875,0,1.0051813471502589,0.1
QLearn,stu24_ace_p4,0.5,0.5,0.1,0,0.475,0,1.0062111801242235,0.05
QLearn,stu24_ace_p4,0.6,0.5,0.05,0,0.46875,0,1.0077519379844961,0.05
QLearn,stu24_ace_p4,0.7,0.5,0.1,0,0.4375,0,1.0103092783505152,0.05
QLearn,stu24_ace_p4,0.8,0.5,0.1,0,0.53125,0,1.0153846153846156,0.1
QLearn,stu24_ace_p4,0.9,0.5,0.1,0,0.4375,0,1.0303030303030305,0.1
QLearn,stu15_ade_p4,0.05,0.0001,0.2,0,0.35964912280701755,0,1.0021881838074398,0.1
QLearn,stu15_ade_p4,0.1,0.001,0.2,0,0.4074074074074074,0,1.0023094688221708,0.5
QLearn,stu15_ade_p4,0.2,0.5,0.5,0,0.453125,0,1.0025974025974027,0.5
QLearn,stu15_ade_p4,0.3,0.5,0.05,0,0.4523809523809524,0,1.0029673590504453,0.1
QLearn,stu15_ade_p4,0.4,0.5,0.05,0,0.4375,0,1.0034602076124568,0.1
QLearn,stu15_ade_p4,0.5,0.001,0.2,0,0.375,0,1.004149377593361,0.1
QLearn,stu15_ade_p4,0.6,0.5,0.5,0,0.5208333333333334,0,1.005181347150259,0.05
QLearn,stu15_ade_p4,0.7,0.5,0.1,0,0.5,0,1.006896551724138,0.05
QLearn,stu15_ade_p4,0.8,0.5,0.2,0,0.4375,0,1.0103092783505152,0.05
QLearn,stu15_ade_p4,0.9,0.5,0.2,0,0.375,0,1.0204081632653061,0.1
QLearn,stu38_acf_p4,0.05,0.0001,0.2,0,0.44680851063829785,0,1.0052910052910056,0.7
QLearn,stu38_acf_p4,0.1,0.0001,0.8,0,0.6067415730337079,0,1.0055865921787708,0.1
QLearn,stu38_acf_p4,0.2,0.5,0.1,0,0.6329113924050633,0,1.0062893081761004,0.1
QLearn,stu38_acf_p4,0.3,0.001,0.9,0,0.6231884057971014,0,1.0071942446043165,0.1
QLearn,stu38_acf_p4,0.4,0.0001,0.99,0,0.6440677966101694,0,1.0084033613445373,0.1
QLearn,stu38_acf_p4,0.5,0.001,0.1,0,0.673469387755102,0,1.01010101010101,0.1
QLearn,stu38_acf_p4,0.6,0.1,0.05,0,0.6,0,1.0123456790123455,0.1
QLearn,stu38_acf_p4,0.7,0.0001,0.5,0,0.5666666666666667,0,1.0163934426229506,0.05
QLearn,stu38_acf_p4,0.8,0.0001,0.5,0,0.5,0,1.024390243902439,0.1
QLearn,stu38_acf_p4,0.9,0.0001,0.5,0,0.7,0,1.0476190476190477,0.1
QLearn,stu29_ade_p4,0.05,0.0001,0.1,0,0.4946236559139785,0,1.002680965147453,0.1
QLearn,stu29_ade_p4,0.1,0.0001,0.9,0,0.5340909090909091,0,1.0028328611898014,0.1
QLearn,stu29_ade_p4,0.2,0.5,0.05,0,0.5769230769230769,0,1.0031948881789137,0.1
QLearn,stu29_ade_p4,0.3,0.5,0.05,0,0.6131386861313869,0,1.0036363636363634,0.1
QLearn,stu29_ade_p4,0.4,0.0001,0.9,0,0.5982905982905983,0,1.0042553191489363,0.1
QLearn,stu29_ade_p4,0.5,0.0001,0.9,0,0.6530612244897959,0,1.0050761421319796,0.1
QLearn,stu29_ade_p4,0.6,0.5,0.05,0,0.6538461538461539,0,1.0063694267515924,0.1
QLearn,stu29_ade_p4,0.7,0.0001,0.2,0,0.5932203389830508,0,1.0084033613445376,0.1
QLearn,stu29_ade_p4,0.8,0.5,0.1,0,0.717948717948718,0,1.0126582278481016,0.05
QLearn,stu29_ade_p4,0.9,0.1,0.05,0,0.65,0,1.0243902439024393,0.1
QLearn,stu30_adf_p4,0.05,0.001,0.1,0,0.46195652173913043,0,1.002710027100271,0.5
QLearn,stu30_adf_p4,0.1,0.1,0.05,0,0.5287356321839081,0,1.002865329512894,0.1
QLearn,stu30_adf_p4,0.2,0.0001,0.99,0,0.6,0,1.0032154340836013,0.05
QLearn,stu30_adf_p4,0.3,0.5,0.2,0,0.5220588235294118,0,1.0036630036630036,0.1
QLearn,stu30_adf_p4,0.4,0.5,0.05,0,0.5603448275862069,0,1.004291845493562,0.05
