User,Accuracy,Algorithm,GranularPredictions,Predictions,GroundTruth,Threshold
pro4_bce_p2_logs.csv,0.125,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (19, 0.0), 'modify-1': (3, 1.0), 'modify-2': (2, 0.0)})","['modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1']","['same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']",0.7
pro4_bce_p2_logs.csv,0.875,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (14, 1.0), 'modify-2': (2, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']",0.8
pro4_bce_p2_logs.csv,0.0,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (8, 0.0)})","['modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2']","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']",0.9
stu28_bde_p2_logs.csv,0.6206896551724138,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (18, 1.0), 'modify-1': (9, 0.0), 'modify-2': (2, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'modify-1', 'modify-1', 'same', 'modify-1', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same']",0.1
stu28_bde_p2_logs.csv,0.2692307692307692,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (17, 0.0), 'modify-1': (7, 1.0), 'modify-2': (2, 0.0)})","['modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1']","['same', 'modify-1', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same']",0.2
stu28_bde_p2_logs.csv,0.21739130434782608,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (16, 0.0), 'modify-1': (5, 1.0), 'modify-2': (2, 0.0)})","['modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1']","['same', 'modify-1', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same']",0.3
stu28_bde_p2_logs.csv,0.7,OfflineSVM-Individual-Model,"defaultdict(None, {'modify-1': (4, 0.0), 'same': (14, 1.0), 'modify-2': (2, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['modify-1', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same']",0.4
stu28_bde_p2_logs.csv,0.6875,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (11, 1.0), 'modify-1': (3, 0.0), 'modify-2': (2, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'modify-1', 'modify-1', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same']",0.5
stu28_bde_p2_logs.csv,0.6153846153846154,OfflineSVM-Individual-Model,"defaultdict(None, {'modify-1': (2, 0.5), 'same': (9, 0.7777777777777778), 'modify-2': (2, 0.0)})","['modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['modify-1', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same']",0.6
stu28_bde_p2_logs.csv,0.7,OfflineSVM-Individual-Model,"defaultdict(None, {'modify-2': (2, 0.0), 'same': (7, 1.0), 'modify-1': (1, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same']",0.7
stu28_bde_p2_logs.csv,0.8571428571428571,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (6, 1.0), 'modify-1': (1, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'modify-1', 'same', 'same', 'same']",0.8
stu28_bde_p2_logs.csv,0.75,OfflineSVM-Individual-Model,"defaultdict(None, {'modify-1': (1, 0.0), 'same': (3, 1.0)})","['same', 'same', 'same', 'same']","['modify-1', 'same', 'same', 'same']",0.9
stu34_bcf_p2_logs.csv,0.6296296296296297,OfflineSVM-Individual-Model,"defaultdict(None, {'modify-1': (6, 0.0), 'modify-2': (4, 0.0), 'same': (17, 1.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['modify-1', 'modify-1', 'modify-2', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-2', 'same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'modify-2', 'same']",0.1
stu34_bcf_p2_logs.csv,0.16666666666666666,OfflineSVM-Individual-Model,"defaultdict(None, {'modify-2': (3, 1.0), 'same': (17, 0.0), 'modify-1': (4, 0.25)})","['modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-1', 'modify-1', 'modify-1', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2']","['modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-2', 'same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'modify-2', 'same']",0.2
stu34_bcf_p2_logs.csv,0.7142857142857143,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (15, 0.9333333333333333), 'modify-2': (2, 0.0), 'modify-1': (4, 0.25)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'same']","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-2', 'same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'modify-2', 'same']",0.3
stu34_bcf_p2_logs.csv,0.6111111111111112,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (12, 0.6666666666666666), 'modify-2': (2, 0.0), 'modify-1': (4, 0.75)})","['same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same']","['same', 'same', 'same', 'same', 'same', 'modify-2', 'same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'modify-2', 'same']",0.4
stu34_bcf_p2_logs.csv,0.5333333333333333,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (9, 0.8888888888888888), 'modify-2': (2, 0.0), 'modify-1': (4, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same']","['same', 'same', 'modify-2', 'same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'modify-2', 'same']",0.5
stu34_bcf_p2_logs.csv,0.4166666666666667,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (7, 0.5714285714285714), 'modify-1': (4, 0.25), 'modify-2': (1, 0.0)})","['same', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'same', 'same', 'modify-2', 'modify-2', 'same', 'same']","['same', 'same', 'modify-1', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'modify-2', 'same']",0.6
stu34_bcf_p2_logs.csv,0.4444444444444444,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (5, 0.2), 'modify-1': (3, 1.0), 'modify-2': (1, 0.0)})","['modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same']","['same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'modify-2', 'same']",0.7
stu34_bcf_p2_logs.csv,0.5,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (3, 1.0), 'modify-1': (2, 0.0), 'modify-2': (1, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same']","['same', 'modify-1', 'same', 'modify-1', 'modify-2', 'same']",0.8
stu34_bcf_p2_logs.csv,0.3333333333333333,OfflineSVM-Individual-Model,"defaultdict(None, {'modify-1': (1, 0.0), 'modify-2': (1, 0.0), 'same': (1, 1.0)})","['same', 'same', 'same']","['modify-1', 'modify-2', 'same']",0.9
stu12_bdf_p2_logs.csv,0.06896551724137931,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (26, 0.0), 'modify-1': (2, 1.0), 'modify-2': (1, 0.0)})","['modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1']","['same', 'same', 'modify-1', 'same', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']",0.1
stu12_bdf_p2_logs.csv,0.038461538461538464,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (24, 0.0), 'modify-2': (1, 0.0), 'modify-1': (1, 1.0)})","['modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1']","['same', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']",0.2
stu12_bdf_p2_logs.csv,0.21739130434782608,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (22, 0.22727272727272727), 'modify-1': (1, 0.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1']","['same', 'same', 'same', 'same', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']",0.3
stu12_bdf_p2_logs.csv,0.1,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (19, 0.10526315789473684), 'modify-1': (1, 0.0)})","['same', 'same', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1']","['same', 'same', 'modify-1', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']",0.4
stu12_bdf_p2_logs.csv,1.0,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (16, 1.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']",0.5
stu12_bdf_p2_logs.csv,0.0,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (13, 0.0)})","['modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2', 'modify-2']","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']",0.6
stu12_bdf_p2_logs.csv,1.0,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (10, 1.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same', 'same']",0.7
stu12_bdf_p2_logs.csv,1.0,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (7, 1.0)})","['same', 'same', 'same', 'same', 'same', 'same', 'same']","['same', 'same', 'same', 'same', 'same', 'same', 'same']",0.8
stu12_bdf_p2_logs.csv,1.0,OfflineSVM-Individual-Model,"defaultdict(None, {'same': (4, 1.0)})","['same', 'same', 'same', 'same']","['same', 'same', 'same', 'same']",0.9
stu35_bde_p2_logs.csv,0.5121951219512195,OfflineSVM-Individual-Model,"defaultdict(None, {'modify-1': (21, 1.0), 'same': (18, 0.0), 'modify-3': (1, 0.0), 'modify-2': (1, 0.0)})","['modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'modify-1']","['modify-1', 'same', 'modify-1', 'same', 'modify-1', 'modify-1', 'same', 'modify-1', 'modify-1', 'same', 'same', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same', 'modify-1', 'modify-1', 'modify-3', 'modify-2', 'same', 'same', 'same', 'same', 'same', 'same', 'modify-1', 'modify-1', 'same', 'modify-1', 'modify-1', 'modify-1', 'modify-1', 'same']",0.1
