Algorithm,User,Threshold,LearningRate,Discount,Temperature,Accuracy,StateAccuracy,Reward,Epsilon,Openended,Task
Greedy,pro20_ade_p2,0.8,0.0,0.0,,0.4285714285714285,0,0.0,,Focused,p2
Greedy,pro21_ade_p2,0.8,0.0,0.0,,0.6875,0,0.0,,Focused,p2
Greedy,pro22_ade_p2,0.8,0.0,0.0,,0.4444444444444444,0,0.0,,Focused,p2
Greedy,pro23_acf_p2,0.8,0.0,0.0,,0.4285714285714285,0,0.0,,Focused,p2
Greedy,pro24_adf_p2,0.8,0.0,0.0,,0.8,0,0.0,,Focused,p2
Greedy,pro25_acf_p2,0.8,0.0,0.0,,0.0,0,0.0,,Focused,p2
Greedy,pro29_ace_p2,0.8,0.0,0.0,,1.0,0,0.0,,Focused,p2
Greedy,pro31_adf_p2,0.8,0.0,0.0,,0.6666666666666666,0,0.0,,Focused,p2
Greedy,pro3_ace_p2,0.8,0.0,0.0,,0.8181818181818182,0,0.0,,Focused,p2
Greedy,pro5_adf_p2,0.8,0.0,0.0,,0.5714285714285714,0,0.0,,Focused,p2
Greedy,pro8_acf_p2,0.8,0.0,0.0,,0.7307692307692307,0,0.0,,Focused,p2
Greedy,pro9_acf_p2,0.8,0.0,0.0,,1.0,0,0.0,,Focused,p2
Greedy,stu10_acf_p2,0.8,0.0,0.0,,0.75,0,0.0,,Focused,p2
Greedy,stu11_adf_p2,0.8,0.0,0.0,,0.5,0,0.0,,Focused,p2
Greedy,stu13_acf_p2,0.8,0.0,0.0,,0.8,0,0.0,,Focused,p2
Greedy,stu15_ade_p2,0.8,0.0,0.0,,0.5172413793103449,0,0.0,,Focused,p2
Greedy,stu17_ace_p2,0.8,0.0,0.0,,0.5,0,0.0,,Focused,p2
Greedy,stu21_ace_p2,0.8,0.0,0.0,,0.3571428571428571,0,0.0,,Focused,p2
Greedy,stu24_ace_p2,0.8,0.0,0.0,,0.5,0,0.0,,Focused,p2
Greedy,stu25_ace_p2,0.8,0.0,0.0,,0.875,0,0.0,,Focused,p2
Greedy,stu26_ace_p2,0.8,0.0,0.0,,1.0,0,0.0,,Focused,p2
Greedy,stu29_ade_p2,0.8,0.0,0.0,,1.0,0,0.0,,Focused,p2
Greedy,stu30_adf_p2,0.8,0.0,0.0,,1.0,0,0.0,,Focused,p2
Greedy,stu31_ade_p2,0.8,0.0,0.0,,0.75,0,0.0,,Focused,p2
Greedy,stu36_adf_p2,0.8,0.0,0.0,,0.4,0,0.0,,Focused,p2
Greedy,stu37_adf_p2,0.8,0.0,0.0,,0.5555555555555556,0,0.0,,Focused,p2
Greedy,stu38_acf_p2,0.8,0.0,0.0,,0.4444444444444444,0,0.0,,Focused,p2
Greedy,stu39_adf_p2,0.8,0.0,0.0,,0.3333333333333333,0,0.0,,Focused,p2
Greedy,stu3_acf_p2,0.8,0.0,0.0,,1.0,0,0.0,,Focused,p2
Greedy,stu4_ade_p2,0.8,0.0,0.0,,0.75,0,0.0,,Focused,p2
Greedy,stu6_acf_p2,0.8,0.0,0.0,,0.2857142857142857,0,0.0,,Focused,p2
Greedy,stu7_ade_p2,0.8,0.0,0.0,,0.5,0,0.0,,Focused,p2
HMM,pro13_ace_p2,0.8,0.0,0.0,,0.0,,,,Focused,p2
HMM,pro15_ade_p2,0.8,0.0,0.0,,0.5,,,,Focused,p2
HMM,pro17_ace_p2,0.8,0.0,0.0,,0.631578947368421,,,,Focused,p2
HMM,pro18_adf_p2,0.8,0.0,0.0,,1.0,,,,Focused,p2
HMM,pro20_ade_p2,0.8,0.0,0.0,,0.9285714285714286,,,,Focused,p2
HMM,pro21_ade_p2,0.8,0.0,0.0,,0.75,,,,Focused,p2
HMM,pro22_ade_p2,0.8,0.0,0.0,,0.3333333333333333,,,,Focused,p2
HMM,pro23_acf_p2,0.8,0.0,0.0,,0.3809523809523809,,,,Focused,p2
HMM,pro24_adf_p2,0.8,0.0,0.0,,0.8,,,,Focused,p2
HMM,pro25_acf_p2,0.8,0.0,0.0,,1.0,,,,Focused,p2
HMM,pro29_ace_p2,0.8,0.0,0.0,,1.0,,,,Focused,p2
HMM,pro31_adf_p2,0.8,0.0,0.0,,0.6666666666666666,,,,Focused,p2
HMM,pro3_ace_p2,0.8,0.0,0.0,,0.1818181818181818,,,,Focused,p2
HMM,pro5_adf_p2,0.8,0.0,0.0,,0.7142857142857143,,,,Focused,p2
HMM,pro8_acf_p2,0.8,0.0,0.0,,0.5,,,,Focused,p2
HMM,pro9_acf_p2,0.8,0.0,0.0,,1.0,,,,Focused,p2
HMM,stu10_acf_p2,0.8,0.0,0.0,,0.5,,,,Focused,p2
HMM,stu11_adf_p2,0.8,0.0,0.0,,0.25,,,,Focused,p2
HMM,stu13_acf_p2,0.8,0.0,0.0,,0.8,,,,Focused,p2
HMM,stu15_ade_p2,0.8,0.0,0.0,,0.6206896551724138,,,,Focused,p2
HMM,stu17_ace_p2,0.8,0.0,0.0,,0.5,,,,Focused,p2
HMM,stu21_ace_p2,0.8,0.0,0.0,,0.4642857142857143,,,,Focused,p2
HMM,stu24_ace_p2,0.8,0.0,0.0,,0.6666666666666666,,,,Focused,p2
HMM,stu25_ace_p2,0.8,0.0,0.0,,0.875,,,,Focused,p2
HMM,stu26_ace_p2,0.8,0.0,0.0,,1.0,,,,Focused,p2
HMM,stu29_ade_p2,0.8,0.0,0.0,,1.0,,,,Focused,p2
HMM,stu30_adf_p2,0.8,0.0,0.0,,1.0,,,,Focused,p2
HMM,stu31_ade_p2,0.8,0.0,0.0,,0.625,,,,Focused,p2
HMM,stu36_adf_p2,0.8,0.0,0.0,,0.4,,,,Focused,p2
HMM,stu37_adf_p2,0.8,0.0,0.0,,0.6666666666666666,,,,Focused,p2
HMM,stu38_acf_p2,0.8,0.0,0.0,,0.7777777777777778,,,,Focused,p2
HMM,stu39_adf_p2,0.8,0.0,0.0,,0.6666666666666666,,,,Focused,p2
HMM,stu3_acf_p2,0.8,0.0,0.0,,1.0,,,,Focused,p2
HMM,stu4_ade_p2,0.8,0.0,0.0,,0.75,,,,Focused,p2
HMM,stu6_acf_p2,0.8,0.0,0.0,,0.4285714285714285,,,,Focused,p2
HMM,stu7_ade_p2,0.8,0.0,0.0,,0.75,,,,Focused,p2
Momentum,pro13_ace_p2,0.8,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2
Momentum,pro15_ade_p2,0.8,0.0,0.0,,0.6,"[0, 0, 0]",,,Focused,p2
Momentum,pro17_ace_p2,0.8,0.0,0.0,,0.3684210526315789,"[0, 0, 0]",,,Focused,p2
Momentum,pro18_adf_p2,0.8,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2
Momentum,pro20_ade_p2,0.8,0.0,0.0,,0.8571428571428571,"[0, 0, 0]",,,Focused,p2
Momentum,pro21_ade_p2,0.8,0.0,0.0,,0.25,"[0, 0, 0]",,,Focused,p2
Momentum,pro22_ade_p2,0.8,0.0,0.0,,0.1666666666666666,"[0, 0, 0]",,,Focused,p2
Momentum,pro23_acf_p2,0.8,0.0,0.0,,0.2857142857142857,"[0, 0, 0]",,,Focused,p2
Momentum,pro24_adf_p2,0.8,0.0,0.0,,0.0,"[0, 0, 0]",,,Focused,p2
Momentum,pro25_acf_p2,0.8,0.0,0.0,,0.0,"[0, 0, 0]",,,Focused,p2
Momentum,pro29_ace_p2,0.8,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2
Momentum,pro31_adf_p2,0.8,0.0,0.0,,0.3333333333333333,"[0, 0, 0]",,,Focused,p2
Momentum,pro3_ace_p2,0.8,0.0,0.0,,0.7272727272727273,"[0, 0, 0]",,,Focused,p2
Momentum,pro5_adf_p2,0.8,0.0,0.0,,0.5714285714285714,"[0, 0, 0]",,,Focused,p2
Momentum,pro8_acf_p2,0.8,0.0,0.0,,0.1538461538461538,"[0, 0, 0]",,,Focused,p2
Momentum,pro9_acf_p2,0.8,0.0,0.0,,0.0,"[0, 0, 0]",,,Focused,p2
Momentum,stu10_acf_p2,0.8,0.0,0.0,,0.375,"[0, 0, 0]",,,Focused,p2
Momentum,stu11_adf_p2,0.8,0.0,0.0,,0.75,"[0, 0, 0]",,,Focused,p2
Momentum,stu13_acf_p2,0.8,0.0,0.0,,0.6,"[0, 0, 0]",,,Focused,p2
Momentum,stu15_ade_p2,0.8,0.0,0.0,,0.2068965517241379,"[0, 0, 0]",,,Focused,p2
Momentum,stu17_ace_p2,0.8,0.0,0.0,,0.25,"[0, 0, 0]",,,Focused,p2
Momentum,stu21_ace_p2,0.8,0.0,0.0,,0.3214285714285714,"[0, 0, 0]",,,Focused,p2
Momentum,stu24_ace_p2,0.8,0.0,0.0,,0.5,"[0, 0, 0]",,,Focused,p2
Momentum,stu25_ace_p2,0.8,0.0,0.0,,0.75,"[0, 0, 0]",,,Focused,p2
Momentum,stu26_ace_p2,0.8,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2
Momentum,stu29_ade_p2,0.8,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2
Momentum,stu30_adf_p2,0.8,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2
Momentum,stu31_ade_p2,0.8,0.0,0.0,,0.0,"[0, 0, 0]",,,Focused,p2
Momentum,stu36_adf_p2,0.8,0.0,0.0,,0.4,"[0, 0, 0]",,,Focused,p2
Momentum,stu37_adf_p2,0.8,0.0,0.0,,0.3333333333333333,"[0, 0, 0]",,,Focused,p2
Momentum,stu38_acf_p2,0.8,0.0,0.0,,0.1111111111111111,"[0, 0, 0]",,,Focused,p2
Momentum,stu39_adf_p2,0.8,0.0,0.0,,0.4166666666666667,"[0, 0, 0]",,,Focused,p2
Momentum,stu3_acf_p2,0.8,0.0,0.0,,1.0,"[0, 0, 0]",,,Focused,p2
Momentum,stu4_ade_p2,0.8,0.0,0.0,,0.375,"[0, 0, 0]",,,Focused,p2
Momentum,stu6_acf_p2,0.8,0.0,0.0,,0.3571428571428571,"[0, 0, 0]",,,Focused,p2
Momentum,stu7_ade_p2,0.8,0.0,0.0,,0.25,"[0, 0, 0]",,,Focused,p2
OnlineSVM,pro13_ace_p2,0.8,0.0,0.0,,0.8333333333333334,"defaultdict(None, {'same': (6, 0.8333333333333334)})",,,Focused,p2
OnlineSVM,pro15_ade_p2,0.8,0.0,0.0,,0.2,"defaultdict(None, {'same': (7, 0.2857142857142857), 'modify-1': (3, 0.0)})",,,Focused,p2
OnlineSVM,pro17_ace_p2,0.8,0.0,0.0,,0.631578947368421,"defaultdict(None, {'same': (13, 0.7692307692307693), 'modify-1': (6, 0.3333333333333333)})",,,Focused,p2
OnlineSVM,pro18_adf_p2,0.8,0.0,0.0,,0.8333333333333334,"defaultdict(None, {'same': (6, 0.8333333333333334)})",,,Focused,p2
OnlineSVM,pro20_ade_p2,0.8,0.0,0.0,,0.7857142857142857,"defaultdict(None, {'same': (12, 0.8333333333333334), 'modify-2': (2, 0.5)})",,,Focused,p2
OnlineSVM,pro21_ade_p2,0.8,0.0,0.0,,0.5625,"defaultdict(None, {'same': (12, 0.6666666666666666), 'modify-1': (4, 0.25)})",,,Focused,p2
OnlineSVM,pro22_ade_p2,0.8,0.0,0.0,,0.6111111111111112,"defaultdict(None, {'same': (10, 0.6), 'modify-1': (6, 0.6666666666666666), 'modify-2': (2, 0.5)})",,,Focused,p2
OnlineSVM,pro23_acf_p2,0.8,0.0,0.0,,0.4761904761904761,"defaultdict(None, {'same': (9, 0.5555555555555556), 'modify-2': (6, 0.3333333333333333), 'modify-1': (5, 0.6), 'modify-3': (1, 0.0)})",,,Focused,p2
OnlineSVM,pro24_adf_p2,0.8,0.0,0.0,,0.8,"defaultdict(None, {'modify-1': (1, 0.0), 'same': (4, 1.0)})",,,Focused,p2
OnlineSVM,pro25_acf_p2,0.8,0.0,0.0,,0.8,"defaultdict(None, {'same': (5, 0.8)})",,,Focused,p2
OnlineSVM,pro29_ace_p2,0.8,0.0,0.0,,1.0,"defaultdict(None, {'same': (5, 1.0)})",,,Focused,p2
OnlineSVM,pro31_adf_p2,0.8,0.0,0.0,,0.0,"defaultdict(None, {'same': (2, 0.0), 'modify-1': (1, 0.0)})",,,Focused,p2
OnlineSVM,pro3_ace_p2,0.8,0.0,0.0,,0.8181818181818182,"defaultdict(None, {'same': (9, 0.8888888888888888), 'modify-1': (2, 0.5)})",,,Focused,p2
OnlineSVM,pro5_adf_p2,0.8,0.0,0.0,,0.6428571428571429,"defaultdict(None, {'same': (8, 0.75), 'modify-1': (4, 0.75), 'modify-2': (2, 0.0)})",,,Focused,p2
OnlineSVM,pro8_acf_p2,0.8,0.0,0.0,,0.8076923076923077,"defaultdict(None, {'same': (22, 0.8636363636363636), 'modify-2': (4, 0.5)})",,,Focused,p2
OnlineSVM,pro9_acf_p2,0.8,0.0,0.0,,0.8,"defaultdict(None, {'same': (5, 0.8)})",,,Focused,p2
OnlineSVM,stu10_acf_p2,0.8,0.0,0.0,,0.75,"defaultdict(None, {'same': (6, 0.8333333333333334), 'modify-2': (2, 0.5)})",,,Focused,p2
OnlineSVM,stu11_adf_p2,0.8,0.0,0.0,,0.25,"defaultdict(None, {'same': (3, 0.3333333333333333), 'modify-1': (1, 0.0)})",,,Focused,p2
OnlineSVM,stu13_acf_p2,0.8,0.0,0.0,,0.8,"defaultdict(None, {'same': (4, 1.0), 'modify-2': (1, 0.0)})",,,Focused,p2
OnlineSVM,stu15_ade_p2,0.8,0.0,0.0,,0.5172413793103449,"defaultdict(None, {'modify-1': (7, 0.2857142857142857), 'modify-2': (7, 0.5714285714285714), 'same': (15, 0.6)})",,,Focused,p2
OnlineSVM,stu17_ace_p2,0.8,0.0,0.0,,0.0,"defaultdict(None, {'modify-1': (2, 0.0), 'same': (2, 0.0)})",,,Focused,p2
OnlineSVM,stu21_ace_p2,0.8,0.0,0.0,,0.5357142857142857,"defaultdict(None, {'same': (14, 0.5714285714285714), 'modify-2': (1, 0.0), 'modify-1': (13, 0.5384615384615384)})",,,Focused,p2
OnlineSVM,stu24_ace_p2,0.8,0.0,0.0,,0.3333333333333333,"defaultdict(None, {'modify-1': (2, 0.0), 'same': (4, 0.5)})",,,Focused,p2
OnlineSVM,stu25_ace_p2,0.8,0.0,0.0,,0.875,"defaultdict(None, {'same': (7, 1.0), 'modify-1': (1, 0.0)})",,,Focused,p2
OnlineSVM,stu26_ace_p2,0.8,0.0,0.0,,0.75,"defaultdict(None, {'same': (4, 0.75)})",,,Focused,p2
OnlineSVM,stu29_ade_p2,0.8,0.0,0.0,,1.0,"defaultdict(None, {'same': (4, 1.0)})",,,Focused,p2
OnlineSVM,stu30_adf_p2,0.8,0.0,0.0,,0.5,"defaultdict(None, {'same': (4, 0.5)})",,,Focused,p2
OnlineSVM,stu31_ade_p2,0.8,0.0,0.0,,0.75,"defaultdict(None, {'modify-1': (2, 1.0), 'same': (6, 0.6666666666666666)})",,,Focused,p2
OnlineSVM,stu36_adf_p2,0.8,0.0,0.0,,0.0,"defaultdict(None, {'same': (3, 0.0), 'modify-1': (2, 0.0)})",,,Focused,p2
OnlineSVM,stu37_adf_p2,0.8,0.0,0.0,,0.7777777777777778,"defaultdict(None, {'same': (12, 0.9166666666666666), 'modify-2': (2, 0.5), 'modify-1': (4, 0.5)})",,,Focused,p2
OnlineSVM,stu38_acf_p2,0.8,0.0,0.0,,0.4444444444444444,"defaultdict(None, {'same': (7, 0.5714285714285714), 'modify-2': (1, 0.0), 'modify-1': (1, 0.0)})",,,Focused,p2
OnlineSVM,stu39_adf_p2,0.8,0.0,0.0,,0.75,"defaultdict(None, {'modify-1': (9, 0.7777777777777778), 'same': (3, 0.6666666666666666)})",,,Focused,p2
OnlineSVM,stu3_acf_p2,0.8,0.0,0.0,,1.0,"defaultdict(None, {'same': (15, 1.0)})",,,Focused,p2
OnlineSVM,stu4_ade_p2,0.8,0.0,0.0,,0.375,"defaultdict(None, {'same': (6, 0.5), 'modify-1': (2, 0.0)})",,,Focused,p2
OnlineSVM,stu6_acf_p2,0.8,0.0,0.0,,0.3571428571428571,"defaultdict(None, {'same': (8, 0.375), 'modify-1': (6, 0.3333333333333333)})",,,Focused,p2
OnlineSVM,stu7_ade_p2,0.8,0.0,0.0,,0.375,"defaultdict(None, {'same': (6, 0.5), 'modify-1': (2, 0.0)})",,,Focused,p2
QLearn,pro24_adf_p2,0.8,0.001,0.5,0.0,0.8,0,1.090909090909091,0.05,Focused,p2
QLearn,pro25_acf_p2,0.8,0.0001,0.5,0.0,0.6,0,1.0909090909090908,0.5,Focused,p2
QLearn,pro18_adf_p2,0.8,0.01,0.1,0.0,1.0,0,1.076923076923077,0.1,Focused,p2
QLearn,pro13_ace_p2,0.8,0.01,0.5,0.0,1.0,0,1.0769230769230769,0.5,Focused,p2
QLearn,pro15_ade_p2,0.8,1.0,0.05,0.0,0.5,0,1.0476190476190474,0.1,Focused,p2
QLearn,pro31_adf_p2,0.8,0.0001,0.9,0.0,0.6666666666666666,0,1.142857142857143,0.1,Focused,p2
QLearn,pro29_ace_p2,0.8,0.0001,0.2,0.0,1.0,0,1.0909090909090908,0.05,Focused,p2
QLearn,pro20_ade_p2,0.8,0.1,0.1,0.0,0.8571428571428571,0,1.0344827586206895,0.1,Focused,p2
QLearn,pro21_ade_p2,0.8,0.0001,0.1,0.0,0.75,0,1.03030303030303,0.05,Focused,p2
QLearn,pro22_ade_p2,0.8,0.1,0.1,0.0,0.5555555555555556,0,1.027027027027027,0.1,Focused,p2
QLearn,pro9_acf_p2,0.8,0.0001,0.05,0.0,1.0,0,1.090909090909091,0.1,Focused,p2
QLearn,pro17_ace_p2,0.8,0.001,0.1,0.0,0.4210526315789473,0,1.0256410256410255,0.05,Focused,p2
QLearn,pro3_ace_p2,0.8,0.001,0.05,0.0,0.8181818181818182,0,1.0434782608695647,0.1,Focused,p2
QLearn,stu11_adf_p2,0.8,0.0001,0.8,0.0,0.75,0,1.111111111111111,0.1,Focused,p2
QLearn,pro23_acf_p2,0.8,0.0001,0.1,0.0,0.4761904761904761,0,1.0232558139534882,0.1,Focused,p2
QLearn,stu10_acf_p2,0.8,0.0001,0.8,0.0,0.875,0,1.0588235294117647,0.05,Focused,p2
QLearn,stu13_acf_p2,0.8,1.0,0.5,0.0,0.8,0,1.0909090909090908,0.1,Focused,p2
QLearn,pro5_adf_p2,0.8,0.5,0.1,0.0,0.7142857142857143,0,1.0344827586206895,0.05,Focused,p2
QLearn,stu17_ace_p2,0.8,1.0,0.1,0.0,0.25,0,0.5555555555555556,0.1,Focused,p2
QLearn,stu26_ace_p2,0.8,0.0001,0.1,0.0,1.0,0,1.111111111111111,0.05,Focused,p2
QLearn,stu24_ace_p2,0.8,0.0001,0.9,0.0,0.6666666666666666,0,1.076923076923077,0.1,Focused,p2
QLearn,stu30_adf_p2,0.8,1.0,0.5,0.0,1.0,0,1.111111111111111,0.1,Focused,p2
QLearn,stu29_ade_p2,0.8,1.0,0.2,0.0,1.0,0,1.111111111111111,0.05,Focused,p2
QLearn,stu25_ace_p2,0.8,1.0,0.5,0.0,0.75,0,1.0588235294117647,0.05,Focused,p2
QLearn,stu36_adf_p2,0.8,0.0001,0.9,0.0,0.8,0,1.0909090909090908,0.05,Focused,p2
