Algorithm,User,Epsilon,Threshold,LearningRate,Discount,Accuracy,StateAccuracy,Reward
QLearn,U_18,0.01,0.8,0.5,0.1,0.7777777777777778,"[0.75, 0.6666666666666666, 1.0]",1.0526315789473684
QLearn,U_18,0.5,0.9,1,0.8,0.2,"[0, 0.0, 0.5]",0.5454545454545454
QLearn,U_19,0.1,0.05,0.0001,0.5,0.42857142857142855,"[0.23809523809523808, 0.7307692307692307, 0.1875]",1.0078740157480315
QLearn,U_19,0.5,0.1,0.0001,0.5,0.5666666666666667,"[0.5555555555555556, 0.5, 0.6875]",1.008264462809917
QLearn,U_19,0.1,0.2,0.001,0.05,0.3018867924528302,"[0.6363636363636364, 0.19230769230769232, 0.25]",1.0093457943925235
QLearn,U_19,0.1,0.3,1,0.99,0.2127659574468085,"[0.6666666666666666, 0.08695652173913043, 0.13333333333333333]",1.0105263157894737
QLearn,U_19,0.5,0.4,0.1,0.05,0.525,"[0.625, 0.7058823529411765, 0.26666666666666666]",1.0123456790123455
QLearn,U_19,0.01,0.5,0.1,0.05,0.45454545454545453,"[0.6666666666666666, 0.7692307692307693, 0.07142857142857142]",1.0149253731343284
QLearn,U_19,0.05,0.6,0.5,0.1,0.5555555555555556,"[0.6666666666666666, 0.6, 0.5]",1.0181818181818179
QLearn,U_19,0.01,0.7,0.5,0.1,0.55,"[0.6666666666666666, 0.5, 0.5384615384615384]",1.024390243902439
QLearn,U_19,0.01,0.8,0.1,0.1,0.0,"[0, 0.0, 0.0]",0.5172413793103448
QLearn,U_19,0.01,0.9,0.1,0.1,1.0,"[0, 0, 1.0]",1.0666666666666669
QLearn,U_2,0.1,0.05,0.0001,0.05,0.6554621848739496,"[0.47368421052631576, 0.7093023255813954, 0.5714285714285714]",1.00418410041841
QLearn,U_2,0.5,0.1,0.0001,0.9,0.49557522123893805,"[0.42105263157894735, 0.5421686746987951, 0.2727272727272727]",1.0044052863436121
QLearn,U_2,0.5,0.2,0.1,0.1,0.57,"[0.42857142857142855, 0.6, 0.5454545454545454]",1.0049751243781098
QLearn,U_2,0.1,0.3,0.0001,0.9,0.6704545454545454,"[0.46153846153846156, 0.7230769230769231, 0.6]",1.0056497175141244
QLearn,U_2,0.1,0.4,0.01,0.2,0.7066666666666667,"[0.5833333333333334, 0.7962962962962963, 0.3333333333333333]",1.0066225165562914
QLearn,U_2,0.01,0.5,0.5,0.9,0.6825396825396826,"[0.5454545454545454, 0.782608695652174, 0.16666666666666666]",1.0078740157480315
QLearn,U_2,0.1,0.6,0.1,0.2,0.64,"[0.375, 0.6944444444444444, 0.6666666666666666]",1.0099009900990097
QLearn,U_2,0.05,0.7,1,0.2,0.5,"[0.14285714285714285, 0.5384615384615384, 0.8]",1.0129870129870129
QLearn,U_2,0.01,0.8,0.1,0.2,0.72,"[0.6666666666666666, 0.7222222222222222, 0.75]",1.0196078431372546
QLearn,U_2,0.1,0.9,0.1,0.8,0.8461538461538461,"[1.0, 0.8, 1.0]",1.0370370370370374
QLearn,U_20,0.01,0.05,0.0001,0.1,0.25806451612903225,"[0.1282051282051282, 0.65625, 0.11320754716981132]",1.004016064257028
QLearn,U_20,0.5,0.1,0.001,0.9,0.6410256410256411,"[0.6410256410256411, 0.4827586206896552, 0.7346938775510204]",1.004255319148936
QLearn,U_20,0.1,0.2,0.1,0.2,0.7692307692307693,"[0.8888888888888888, 0.47619047619047616, 0.8085106382978723]",1.0047846889952152
QLearn,U_20,0.01,0.3,0.5,0.05,0.8461538461538461,"[0.8518518518518519, 0.631578947368421, 0.9333333333333333]",1.005464480874317
QLearn,U_20,0.1,0.4,0.5,0.8,0.7564102564102564,"[0.7142857142857143, 0.631578947368421, 0.8222222222222222]",1.0063694267515924
QLearn,U_20,0.1,0.5,0.1,0.1,0.7846153846153846,"[0.5714285714285714, 0.5625, 0.9047619047619048]",1.0076335877862594
QLearn,U_20,0.01,0.6,0.5,0.05,0.8269230769230769,"[0.6, 0.6666666666666666, 0.9142857142857143]",1.0095238095238095
QLearn,U_20,0.1,0.7,0.5,0.05,0.8717948717948718,"[0.5, 0.7142857142857143, 0.9333333333333333]",1.0126582278481013
QLearn,U_20,0.1,0.8,0.01,0.1,0.8461538461538461,"[0.5, 0.7142857142857143, 0.9411764705882353]",1.018867924528302
QLearn,U_20,0.01,0.9,0.5,0.8,0.6923076923076923,"[0.5, 0.7142857142857143, 0.75]",1.037037037037037
QLearn,U_3,0.01,0.05,0.0001,0.05,0.5348837209302325,"[0.8571428571428571, 0.1111111111111111, 0.75]",1.011494252873563
QLearn,U_3,0.01,0.1,0.0001,0.05,0.5121951219512195,"[0.8421052631578947, 0.1111111111111111, 0.75]",1.0120481927710843
QLearn,U_3,0.01,0.2,1,0.5,0.5555555555555556,"[0.7647058823529411, 0.26666666666666666, 0.75]",1.0136986301369864
QLearn,U_3,0.1,0.3,0.001,0.99,0.71875,"[0.8823529411764706, 0.6666666666666666, 0.0]",1.0153846153846153
QLearn,U_3,0.1,0.4,0.1,0.99,0.8148148148148148,"[0.875, 0.6666666666666666, 1.0]",1.018181818181818
QLearn,U_3,0.1,0.5,0.5,0.1,0.6086956521739131,"[0.6666666666666666, 0.4444444444444444, 1.0]",1.0212765957446808
QLearn,U_3,0.1,0.6,1,0.9,0.4444444444444444,"[0.4444444444444444, 0.2857142857142857, 1.0]",1.027027027027027
QLearn,U_3,0.1,0.7,0.1,0.99,0.9285714285714286,"[1.0, 0.6666666666666666, 1.0]",1.0344827586206897
QLearn,U_3,0.1,0.8,0.01,0.5,0.8888888888888888,"[0.875, 0, 1.0]",1.0526315789473686
QLearn,U_3,0.01,0.9,0.1,0.5,0.8,"[0.75, 0, 1.0]",1.090909090909091
QLearn,U_4,0.1,0.05,0.001,0.2,0.5454545454545454,"[0.55, 0.6097560975609756, 0.375]",1.0064516129032262
QLearn,U_4,0.5,0.1,0.001,0.5,0.547945205479452,"[0.65, 0.5135135135135135, 0.5]",1.0068027210884354
QLearn,U_4,0.1,0.2,0.5,0.2,0.6,"[0.7, 0.5294117647058824, 0.6363636363636364]",1.0076335877862597
QLearn,U_4,0.1,0.3,0.001,0.8,0.5087719298245614,"[0.3157894736842105, 0.625, 0.5]",1.008695652173913
QLearn,U_4,0.7,0.4,0.01,0.05,0.3877551020408163,"[0.4117647058823529, 0.37037037037037035, 0.4]",1.0101010101010102
QLearn,U_4,0.5,0.5,0.1,0.2,0.6097560975609756,"[0.6153846153846154, 0.5652173913043478, 0.8]",1.0120481927710843
QLearn,U_4,0.7,0.6,0.0001,0.05,0.45454545454545453,"[0.45454545454545453, 0.47368421052631576, 0.3333333333333333]",1.0149253731343284
QLearn,U_4,0.1,0.7,0.1,0.05,0.72,"[0.6666666666666666, 0.7647058823529411, 0.5]",1.0196078431372548
QLearn,U_4,0.5,0.8,0.1,0.99,0.47058823529411764,"[0.0, 0.42857142857142855, 1.0]",1.0285714285714285
QLearn,U_4,0.1,0.9,0.1,0.2,0.4444444444444444,"[0.0, 0.5714285714285714, 0.0]",1.0526315789473684
QLearn,U_5,0.1,0.05,0.001,0.2,0.37398373983739835,"[0.2608695652173913, 0.6326530612244898, 0.17647058823529413]",1.0040485829959513
QLearn,U_5,0.5,0.1,0.5,0.2,0.5982905982905983,"[0.6086956521739131, 0.4583333333333333, 0.7391304347826086]",1.0042553191489363
QLearn,U_5,0.05,0.2,0.5,0.1,0.7692307692307693,"[0.7142857142857143, 0.6923076923076923, 0.8636363636363636]",1.0047846889952154
QLearn,U_5,0.01,0.3,0.5,0.1,0.8241758241758241,"[0.75, 0.7586206896551724, 0.9047619047619048]",1.0054644808743172
QLearn,U_5,0.05,0.4,0.5,0.5,0.782051282051282,"[0.8823529411764706, 0.5238095238095238, 0.875]",1.0063694267515926
QLearn,U_5,0.05,0.5,0.1,0.1,0.7846153846153846,"[0.6470588235294118, 0.7619047619047619, 0.8888888888888888]",1.0076335877862594
QLearn,U_5,0.05,0.6,0.1,0.1,0.8269230769230769,"[0.7, 0.7647058823529411, 0.92]",1.0095238095238095
QLearn,U_5,0.01,0.7,0.1,0.05,0.8461538461538461,"[0.5, 0.8, 0.9090909090909091]",1.0126582278481011
QLearn,U_5,0.05,0.8,0.01,0.05,0.9615384615384616,"[0, 0.9, 1.0]",1.0188679245283019
QLearn,U_5,0.05,0.9,0.1,0.05,1.0,"[0, 0, 1.0]",1.0370370370370368
QLearn,U_6,0.01,0.05,0.0001,0.05,0.3387096774193548,"[0.24489795918367346, 0.6307692307692307, 0.1388888888888889]",1.002680965147453
QLearn,U_6,0.1,0.1,0.01,0.05,0.7045454545454546,"[0.7, 0.609375, 0.7916666666666666]",1.002832861189802
QLearn,U_6,0.5,0.2,0.001,0.99,0.42948717948717946,"[0.6666666666666666, 0.4727272727272727, 0.29577464788732394]",1.0031948881789141
QLearn,U_6,0.1,0.3,0.01,0.05,0.7299270072992701,"[0.631578947368421, 0.6326530612244898, 0.8260869565217391]",1.0036363636363637
QLearn,U_6,0.1,0.4,0.0001,0.2,0.717948717948718,"[0.5263157894736842, 0.6304347826086957, 0.8653846153846154]",1.004255319148936
QLearn,U_6,0.1,0.5,0.001,0.2,0.6836734693877551,"[0.46153846153846156, 0.575, 0.8444444444444444]",1.0050761421319798
QLearn,U_6,0.1,0.6,0.01,0.2,0.7692307692307693,"[0.6363636363636364, 0.7096774193548387, 0.8611111111111112]",1.0063694267515921
QLearn,U_6,0.05,0.7,0.1,0.05,0.7457627118644068,"[0.6666666666666666, 0.68, 0.84]",1.008403361344538
QLearn,U_6,0.05,0.8,0.1,0.9,0.717948717948718,"[0.7142857142857143, 0.5384615384615384, 0.8421052631578947]",1.0126582278481013
QLearn,U_6,0.01,0.9,0.1,0.2,0.8,"[0.75, 0.6, 0.9090909090909091]",1.0243902439024393
QLearn,U_7,0.01,0.05,0.0001,0.05,0.5106382978723404,"[0.2222222222222222, 0.76, 0.23076923076923078]",1.0105263157894737
QLearn,U_7,0.01,0.1,0.0001,0.05,0.4888888888888889,"[0.2222222222222222, 0.7391304347826086, 0.23076923076923078]",1.0109890109890112
QLearn,U_7,0.01,0.2,0.0001,0.05,0.425,"[0.2222222222222222, 0.6666666666666666, 0.23076923076923078]",1.0123456790123455
QLearn,U_7,0.1,0.3,0.0001,0.1,0.42857142857142855,"[0.2222222222222222, 0.7142857142857143, 0.25]",1.0140845070422535
QLearn,U_7,0.1,0.4,0.1,0.1,0.5666666666666667,"[0.5, 0.7142857142857143, 0.4166666666666667]",1.0163934426229506
QLearn,U_7,0.01,0.5,1,0.99,0.4,"[0.0, 0.6666666666666666, 0.16666666666666666]",1.0196078431372548
QLearn,U_7,0.1,0.6,0.1,0.05,0.55,"[1.0, 0.5, 0.5555555555555556]",1.0243902439024393
QLearn,U_7,0.05,0.7,0.1,0.5,0.3333333333333333,"[0, 0.6666666666666666, 0.1111111111111111]",1.032258064516129
QLearn,U_7,0.1,0.8,0.5,0.05,0.7,"[0, 0.6666666666666666, 0.7142857142857143]",1.0476190476190474
QLearn,U_7,0.01,0.9,1,0.99,0.4,"[0, 0.6666666666666666, 0.0]",1.090909090909091
QLearn,U_8,0.01,0.05,0.0001,0.05,0.717948717948718,"[0.3, 0.8085106382978723, 0.7142857142857143]",1.0063694267515926
QLearn,U_8,0.01,0.1,0.0001,0.05,0.5675675675675675,"[0.3, 0.7674418604651163, 0.2857142857142857]",1.006711409395973
QLearn,U_8,0.1,0.2,0.001,0.8,0.48484848484848486,"[0.2, 0.6756756756756757, 0.2631578947368421]",1.0075187969924808
QLearn,U_8,0.1,0.3,0.001,0.05,0.5,"[0.3, 0.7586206896551724, 0.21052631578947367]",1.0085470085470085
QLearn,U_8,0.01,0.4,0.5,0.2,0.64,"[0.3, 0.76, 0.6666666666666666]",1.00990099009901
QLearn,U_8,0.1,0.5,0.1,0.05,0.6585365853658537,"[0.2222222222222222, 0.7222222222222222, 0.8571428571428571]",1.0120481927710843
QLearn,U_8,0.01,0.6,0.1,0.05,0.3333333333333333,"[0.2222222222222222, 0.7272727272727273, 0.07692307692307693]",1.0149253731343284
QLearn,U_8,0.01,0.7,0.1,0.05,0.6,"[0.125, 0.75, 0.8888888888888888]",1.0196078431372548
QLearn,U_8,0.1,0.8,0.1,0.8,0.5882352941176471,"[0.2, 0.8, 0.7142857142857143]",1.0285714285714285
QLearn,U_8,0.01,0.9,0.5,0.8,0.7777777777777778,"[0, 0.5, 0.8571428571428571]",1.0526315789473684
QLearn,U_9,0.1,0.05,0.0001,0.2,0.5700934579439252,"[0.3076923076923077, 0.6949152542372882, 0.5454545454545454]",1.0046511627906975
QLearn,U_9,0.5,0.1,0.0001,0.8,0.5544554455445545,"[0.6538461538461539, 0.5636363636363636, 0.4]",1.0049261083743841
QLearn,U_9,0.5,0.2,0.001,0.2,0.5,"[0.5416666666666666, 0.48936170212765956, 0.47368421052631576]",1.0055248618784531
QLearn,U_9,0.1,0.3,0.1,0.05,0.6582278481012658,"[0.5333333333333333, 0.6739130434782609, 0.7222222222222222]",1.0062893081761008
QLearn,U_9,0.01,0.4,0.5,0.1,0.6911764705882353,"[0.6666666666666666, 0.7368421052631579, 0.6]",1.0072992700729924
QLearn,U_9,0.1,0.5,0.01,0.1,0.5357142857142857,"[0.6923076923076923, 0.6206896551724138, 0.21428571428571427]",1.0088495575221241
QLearn,U_9,0.01,0.6,0.1,0.2,0.5777777777777777,"[0.7272727272727273, 0.7272727272727273, 0.16666666666666666]",1.0109890109890107
QLearn,U_9,0.05,0.7,0.0001,0.05,0.5,"[0.75, 0.6428571428571429, 0.16666666666666666]",1.0144927536231887
QLearn,U_9,0.01,0.8,0.5,0.8,0.6956521739130435,"[0.8, 0.6666666666666666, 0.6666666666666666]",1.0212765957446808
QLearn,U_9,0.01,0.9,0.1,0.5,0.25,"[0.0, 0.75, 0.0]",1.04
