User,Accuracy,Threshold
pro13_ace_p1_logs.csv,0.9333333333333333,0.4
pro13_ace_p1_logs.csv,1.0,0.5
pro13_ace_p1_logs.csv,1.0,0.6
pro13_ace_p1_logs.csv,0.875,0.7
pro13_ace_p1_logs.csv,1.0,0.8
pro13_ace_p1_logs.csv,1.0,0.9
pro20_ade_p1_logs.csv,0.5151515151515151,0.1
pro20_ade_p1_logs.csv,0.5862068965517241,0.2
pro20_ade_p1_logs.csv,0.6153846153846154,0.3
pro20_ade_p1_logs.csv,0.6363636363636364,0.4
pro20_ade_p1_logs.csv,0.6666666666666666,0.5
pro20_ade_p1_logs.csv,0.6,0.6
pro20_ade_p1_logs.csv,0.6363636363636364,0.7
pro20_ade_p1_logs.csv,0.5,0.8
pro20_ade_p1_logs.csv,0.0,0.9
stu37_adf_p1_logs.csv,0.8461538461538461,0.1
stu37_adf_p1_logs.csv,0.8695652173913043,0.2
stu37_adf_p1_logs.csv,0.9,0.3
stu37_adf_p1_logs.csv,0.9411764705882353,0.4
stu37_adf_p1_logs.csv,1.0,0.5
stu37_adf_p1_logs.csv,1.0,0.6
stu37_adf_p1_logs.csv,1.0,0.7
stu37_adf_p1_logs.csv,1.0,0.8
stu37_adf_p1_logs.csv,1.0,0.9
pro9_acf_p1_logs.csv,0.5454545454545454,0.1
pro9_acf_p1_logs.csv,0.6206896551724138,0.2
pro9_acf_p1_logs.csv,0.6538461538461539,0.3
pro9_acf_p1_logs.csv,0.7272727272727273,0.4
pro9_acf_p1_logs.csv,0.6666666666666666,0.5
pro9_acf_p1_logs.csv,0.7333333333333333,0.6
pro9_acf_p1_logs.csv,0.6363636363636364,0.7
pro9_acf_p1_logs.csv,0.5,0.8
pro9_acf_p1_logs.csv,0.0,0.9
stu15_ade_p1_logs.csv,0.7857142857142857,0.1
stu15_ade_p1_logs.csv,0.8,0.2
stu15_ade_p1_logs.csv,0.7272727272727273,0.3
stu15_ade_p1_logs.csv,0.7894736842105263,0.4
stu15_ade_p1_logs.csv,0.8125,0.5
stu15_ade_p1_logs.csv,0.7692307692307693,0.6
stu15_ade_p1_logs.csv,0.7,0.7
stu15_ade_p1_logs.csv,0.8571428571428571,0.8
stu15_ade_p1_logs.csv,0.75,0.9
pro21_ade_p1_logs.csv,0.7901234567901234,0.1
pro21_ade_p1_logs.csv,0.7638888888888888,0.2
pro21_ade_p1_logs.csv,0.7301587301587301,0.3
pro21_ade_p1_logs.csv,0.7777777777777778,0.4
pro21_ade_p1_logs.csv,0.8,0.5
pro21_ade_p1_logs.csv,0.8333333333333334,0.6
pro21_ade_p1_logs.csv,0.8888888888888888,0.7
pro21_ade_p1_logs.csv,0.8333333333333334,0.8
pro21_ade_p1_logs.csv,0.7777777777777778,0.9
pro31_adf_p1_logs.csv,0.6595744680851063,0.1
pro31_adf_p1_logs.csv,0.6666666666666666,0.2
pro31_adf_p1_logs.csv,0.6486486486486487,0.3
pro31_adf_p1_logs.csv,0.6875,0.4
pro31_adf_p1_logs.csv,0.6538461538461539,0.5
pro31_adf_p1_logs.csv,0.6190476190476191,0.6
pro31_adf_p1_logs.csv,0.4375,0.7
pro31_adf_p1_logs.csv,0.45454545454545453,0.8
pro31_adf_p1_logs.csv,0.5,0.9
pro15_ade_p1_logs.csv,0.4782608695652174,0.1
pro15_ade_p1_logs.csv,0.5,0.2
pro15_ade_p1_logs.csv,0.5555555555555556,0.3
pro15_ade_p1_logs.csv,0.4666666666666667,0.4
pro15_ade_p1_logs.csv,0.38461538461538464,0.5
pro15_ade_p1_logs.csv,0.1,0.6
pro15_ade_p1_logs.csv,0.25,0.7
pro15_ade_p1_logs.csv,0.2,0.8
pro15_ade_p1_logs.csv,0.3333333333333333,0.9
stu26_ace_p1_logs.csv,0.7333333333333333,0.1
stu26_ace_p1_logs.csv,0.75,0.2
stu26_ace_p1_logs.csv,0.7142857142857143,0.3
stu26_ace_p1_logs.csv,0.7333333333333333,0.4
stu26_ace_p1_logs.csv,0.76,0.5
stu26_ace_p1_logs.csv,0.7,0.6
stu26_ace_p1_logs.csv,0.7333333333333333,0.7
stu26_ace_p1_logs.csv,0.8,0.8
stu26_ace_p1_logs.csv,0.6,0.9
pro17_ace_p1_logs.csv,0.5,0.1
pro17_ace_p1_logs.csv,0.5813953488372093,0.2
pro17_ace_p1_logs.csv,0.6052631578947368,0.3
pro17_ace_p1_logs.csv,0.59375,0.4
pro17_ace_p1_logs.csv,0.5185185185185185,0.5
pro17_ace_p1_logs.csv,0.45454545454545453,0.6
pro17_ace_p1_logs.csv,0.5,0.7
pro17_ace_p1_logs.csv,0.6363636363636364,0.8
pro17_ace_p1_logs.csv,0.8333333333333334,0.9
stu4_ade_p1_logs.csv,0.8125,0.1
stu4_ade_p1_logs.csv,0.8571428571428571,0.2
stu4_ade_p1_logs.csv,0.84,0.3
stu4_ade_p1_logs.csv,0.8095238095238095,0.4
stu4_ade_p1_logs.csv,0.7777777777777778,0.5
stu4_ade_p1_logs.csv,0.7142857142857143,0.6
stu4_ade_p1_logs.csv,0.6363636363636364,0.7
stu4_ade_p1_logs.csv,0.42857142857142855,0.8
stu4_ade_p1_logs.csv,0.75,0.9
pro18_adf_p1_logs.csv,0.6444444444444445,0.1
pro18_adf_p1_logs.csv,0.625,0.2
pro18_adf_p1_logs.csv,0.5714285714285714,0.3
pro18_adf_p1_logs.csv,0.4666666666666667,0.4
pro18_adf_p1_logs.csv,0.48,0.5
pro18_adf_p1_logs.csv,0.55,0.6
pro18_adf_p1_logs.csv,0.4,0.7
pro18_adf_p1_logs.csv,0.2,0.8
pro18_adf_p1_logs.csv,0.4,0.9
stu3_acf_p1_logs.csv,,0.1
stu3_acf_p1_logs.csv,0.5,0.2
stu3_acf_p1_logs.csv,0.42857142857142855,0.3
stu3_acf_p1_logs.csv,0.5,0.4
stu3_acf_p1_logs.csv,0.6,0.5
stu3_acf_p1_logs.csv,1.0,0.6
stu3_acf_p1_logs.csv,1.0,0.7
stu3_acf_p1_logs.csv,1.0,0.8
stu3_acf_p1_logs.csv,1.0,0.9
stu25_ace_p1_logs.csv,0.7755102040816326,0.1
stu25_ace_p1_logs.csv,0.75,0.2
stu25_ace_p1_logs.csv,0.7368421052631579,0.3
stu25_ace_p1_logs.csv,0.7272727272727273,0.4
stu25_ace_p1_logs.csv,0.8148148148148148,0.5
stu25_ace_p1_logs.csv,0.8181818181818182,0.6
stu25_ace_p1_logs.csv,0.7058823529411765,0.7
stu25_ace_p1_logs.csv,0.8181818181818182,0.8
stu25_ace_p1_logs.csv,0.6666666666666666,0.9
stu31_ade_p1_logs.csv,0.7045454545454546,0.1
stu31_ade_p1_logs.csv,0.6923076923076923,0.2
stu31_ade_p1_logs.csv,0.6764705882352942,0.3
stu31_ade_p1_logs.csv,0.7586206896551724,0.4
stu31_ade_p1_logs.csv,0.75,0.5
stu31_ade_p1_logs.csv,0.7,0.6
stu31_ade_p1_logs.csv,0.6,0.7
stu31_ade_p1_logs.csv,0.6,0.8
stu31_ade_p1_logs.csv,0.6,0.9
pro29_ace_p1_logs.csv,0.5057471264367817,0.1
pro29_ace_p1_logs.csv,0.4805194805194805,0.2
pro29_ace_p1_logs.csv,0.47058823529411764,0.3
pro29_ace_p1_logs.csv,0.4827586206896552,0.4
pro29_ace_p1_logs.csv,0.5208333333333334,0.5
pro29_ace_p1_logs.csv,0.5384615384615384,0.6
pro29_ace_p1_logs.csv,0.6206896551724138,0.7
pro29_ace_p1_logs.csv,0.65,0.8
pro29_ace_p1_logs.csv,0.6,0.9
stu24_ace_p1_logs.csv,0.45,0.1
stu24_ace_p1_logs.csv,0.5555555555555556,0.2
stu24_ace_p1_logs.csv,0.5625,0.3
stu24_ace_p1_logs.csv,0.6428571428571429,0.4
stu24_ace_p1_logs.csv,0.7272727272727273,0.5
stu24_ace_p1_logs.csv,0.7777777777777778,0.6
stu24_ace_p1_logs.csv,1.0,0.7
stu24_ace_p1_logs.csv,1.0,0.8
stu24_ace_p1_logs.csv,1.0,0.9
stu13_acf_p1_logs.csv,0.4444444444444444,0.1
stu13_acf_p1_logs.csv,0.4375,0.2
stu13_acf_p1_logs.csv,0.5714285714285714,0.3
stu13_acf_p1_logs.csv,0.4166666666666667,0.4
stu13_acf_p1_logs.csv,0.5,0.5
stu13_acf_p1_logs.csv,0.625,0.6
stu13_acf_p1_logs.csv,0.3333333333333333,0.7
stu13_acf_p1_logs.csv,0.5,0.8
stu13_acf_p1_logs.csv,0.0,0.9
stu29_ade_p1_logs.csv,0.7333333333333333,0.1
stu29_ade_p1_logs.csv,0.6923076923076923,0.2
stu29_ade_p1_logs.csv,0.6666666666666666,0.3
stu29_ade_p1_logs.csv,1.0,0.4
stu29_ade_p1_logs.csv,1.0,0.5
stu29_ade_p1_logs.csv,1.0,0.6
stu29_ade_p1_logs.csv,0.8,0.7
stu29_ade_p1_logs.csv,1.0,0.8
stu29_ade_p1_logs.csv,1.0,0.9
pro22_ade_p1_logs.csv,0.6229508196721312,0.1
pro22_ade_p1_logs.csv,0.6296296296296297,0.2
pro22_ade_p1_logs.csv,0.7446808510638298,0.3
pro22_ade_p1_logs.csv,0.7073170731707317,0.4
pro22_ade_p1_logs.csv,0.7352941176470589,0.5
pro22_ade_p1_logs.csv,0.7037037037037037,0.6
pro22_ade_p1_logs.csv,0.7142857142857143,0.7
pro22_ade_p1_logs.csv,0.9285714285714286,0.8
pro22_ade_p1_logs.csv,1.0,0.9
stu17_ace_p1_logs.csv,,0.1
stu17_ace_p1_logs.csv,0.5,0.2
stu17_ace_p1_logs.csv,0.4,0.3
stu17_ace_p1_logs.csv,0.4,0.4
stu17_ace_p1_logs.csv,0.25,0.5
stu17_ace_p1_logs.csv,0.0,0.6
stu17_ace_p1_logs.csv,0.0,0.7
stu17_ace_p1_logs.csv,0.5,0.8
stu17_ace_p1_logs.csv,1.0,0.9
pro23_acf_p1_logs.csv,0.58,0.1
pro23_acf_p1_logs.csv,0.6136363636363636,0.2
pro23_acf_p1_logs.csv,0.5641025641025641,0.3
pro23_acf_p1_logs.csv,0.5151515151515151,0.4
pro23_acf_p1_logs.csv,0.5714285714285714,0.5
pro23_acf_p1_logs.csv,0.6363636363636364,0.6
pro23_acf_p1_logs.csv,0.5882352941176471,0.7
pro23_acf_p1_logs.csv,0.6363636363636364,0.8
pro23_acf_p1_logs.csv,0.6666666666666666,0.9
pro8_acf_p1_logs.csv,0.37,0.1
pro8_acf_p1_logs.csv,0.33707865168539325,0.2
pro8_acf_p1_logs.csv,0.34615384615384615,0.3
pro8_acf_p1_logs.csv,0.373134328358209,0.4
pro8_acf_p1_logs.csv,0.39285714285714285,0.5
pro8_acf_p1_logs.csv,0.35555555555555557,0.6
pro8_acf_p1_logs.csv,0.38235294117647056,0.7
pro8_acf_p1_logs.csv,0.4782608695652174,0.8
pro8_acf_p1_logs.csv,0.5833333333333334,0.9
stu36_adf_p1_logs.csv,0.631578947368421,0.1
stu36_adf_p1_logs.csv,0.6470588235294118,0.2
stu36_adf_p1_logs.csv,0.7333333333333333,0.3
stu36_adf_p1_logs.csv,0.6923076923076923,0.4
stu36_adf_p1_logs.csv,0.6363636363636364,0.5
stu36_adf_p1_logs.csv,0.6666666666666666,0.6
stu36_adf_p1_logs.csv,0.8571428571428571,0.7
stu36_adf_p1_logs.csv,1.0,0.8
stu36_adf_p1_logs.csv,1.0,0.9
